ocid,id,contracts/0/id,contracts/0/suppliers/0/id,contracts/0/suppliers/0/name
ocds-lcuori-196294,ocds-lcuori-196294/3-contract,196294,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-194777,ocds-lcuori-194777/2-contract,194777,HN-RTN-08029995001549,K-DIPROVA
ocds-lcuori-196295,ocds-lcuori-196295/2-contract,196295,HN-RTN-08019003257392,Equipos y Sistemas S. de R.L. DE C.V. 
ocds-lcuori-196296,ocds-lcuori-196296/2-contract,196296,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191124,ocds-lcuori-191124/2-contract,191124,HN-RTN-08019000234479,SUMITEC
ocds-lcuori-196297,ocds-lcuori-196297/2-contract,196297,HN-RTN-08019015719758,DISTRIBUIDORA DE LLANTAS Y RINES S.A.
ocds-lcuori-191135,ocds-lcuori-191135/2-contract,191135,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-194787,ocds-lcuori-194787/2-contract,194787,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-191136,ocds-lcuori-191136/2-contract,191136,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-194798,ocds-lcuori-194798/2-contract,194798,HN-RTN-08019008165911,REENCAUCHE Y DISTRIBUCIONES DE LLANTAS S.A. DE C.V.
ocds-lcuori-191147,ocds-lcuori-191147/2-contract,191147,HN-RTN-08019003239756,Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC)
ocds-lcuori-191148,ocds-lcuori-191148/2-contract,191148,HN-RTN-08019003239756,Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC)
ocds-lcuori-191149,ocds-lcuori-191149/2-contract,191149,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-191150,ocds-lcuori-191150/2-contract,191150,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-191157,ocds-lcuori-191157/2-contract,191157,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-183394,ocds-lcuori-183394/3-contract,183394,HN-RTN-05019003075248,COMPUTADORAS Y SERVICIOS S.DE R.L.DE C.V.
ocds-lcuori-180423,ocds-lcuori-180423/3-contract,180423,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-191168,ocds-lcuori-191168/2-contract,191168,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-148290,ocds-lcuori-148290/5-contract,148290,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-148983,ocds-lcuori-148983/4-contract,148983,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-154451,ocds-lcuori-154451/4-contract,154451,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-154461,ocds-lcuori-154461/4-contract,154461,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-191179,ocds-lcuori-191179/2-contract,191179,HN-RTN-05019002058485,Industrias de Alimentos y Bebidas Merendon S de R.L. de C.V.
ocds-lcuori-154494,ocds-lcuori-154494/4-contract,154494,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-155726,ocds-lcuori-155726/5-contract,155726,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191180,ocds-lcuori-191180/2-contract,191180,HN-RTN-05019995000152,EMSULA
ocds-lcuori-156439,ocds-lcuori-156439/4-contract,156439,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-191190,ocds-lcuori-191190/2-contract,191190,HN-RTN-08019000234479,SUMITEC
ocds-lcuori-156606,ocds-lcuori-156606/4-contract,156606,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-191201,ocds-lcuori-191201/2-contract,191201,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-191202,ocds-lcuori-191202/2-contract,191202,HN-RTN-05019003075248,COMPUTADORAS Y SERVICIOS S.DE R.L.DE C.V.
ocds-lcuori-158253,ocds-lcuori-158253/5-contract,158253,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-191212,ocds-lcuori-191212/3-contract,191212,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-158641,ocds-lcuori-158641/4-contract,158641,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-159403,ocds-lcuori-159403/4-contract,159403,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-191223,ocds-lcuori-191223/2-contract,191223,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-160145,ocds-lcuori-160145/4-contract,160145,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-160226,ocds-lcuori-160226/5-contract,160226,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-161171,ocds-lcuori-161171/4-contract,161171,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-162767,ocds-lcuori-162767/5-contract,162767,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-163010,ocds-lcuori-163010/4-contract,163010,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-191235,ocds-lcuori-191235/2-contract,191235,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-167634,ocds-lcuori-167634/4-contract,167634,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-180425,ocds-lcuori-180425/3-contract,180425,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191236,ocds-lcuori-191236/2-contract,191236,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-167636,ocds-lcuori-167636/4-contract,167636,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-191237,ocds-lcuori-191237/2-contract,191237,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-194809,ocds-lcuori-194809/2-contract,194809,HN-RTN-08019015719758,DISTRIBUIDORA DE LLANTAS Y RINES S.A.
ocds-lcuori-171274,ocds-lcuori-171274/4-contract,171274,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-191238,ocds-lcuori-191238/2-contract,191238,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-194820,ocds-lcuori-194820/2-contract,194820,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-171308,ocds-lcuori-171308/5-contract,171308,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-191245,ocds-lcuori-191245/2-contract,191245,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-171317,ocds-lcuori-171317/4-contract,171317,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-191256,ocds-lcuori-191256/2-contract,191256,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-171729,ocds-lcuori-171729/4-contract,171729,HN-RTN-08019008165911,REENCAUCHE Y DISTRIBUCIONES DE LLANTAS S.A. DE C.V.
ocds-lcuori-191257,ocds-lcuori-191257/2-contract,191257,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-196298,ocds-lcuori-196298/2-contract,196298,HN-RTN-08019012454874,INPROVA
ocds-lcuori-185561,ocds-lcuori-185561/3-contract,185561,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-194832,ocds-lcuori-194832/2-contract,194832,HN-RTN-08019012454874,INPROVA
ocds-lcuori-172376,ocds-lcuori-172376/4-contract,172376,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-185657,ocds-lcuori-185657/2-contract,185657,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191267,ocds-lcuori-191267/2-contract,191267,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-194833,ocds-lcuori-194833/2-contract,194833,HN-RTN-08029995001549,K-DIPROVA
ocds-lcuori-185658,ocds-lcuori-185658/2-contract,185658,HN-RTN-08019003239756,Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC)
ocds-lcuori-191278,ocds-lcuori-191278/2-contract,191278,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-194842,ocds-lcuori-194842/2-contract,194842,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-173076,ocds-lcuori-173076/4-contract,173076,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-185668,ocds-lcuori-185668/2-contract,185668,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-194843,ocds-lcuori-194843/2-contract,194843,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-173512,ocds-lcuori-173512/4-contract,173512,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-185679,ocds-lcuori-185679/2-contract,185679,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-194844,ocds-lcuori-194844/2-contract,194844,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-191289,ocds-lcuori-191289/2-contract,191289,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-194845,ocds-lcuori-194845/2-contract,194845,HN-RTN-08019012454874,INPROVA
ocds-lcuori-173527,ocds-lcuori-173527/4-contract,173527,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-185680,ocds-lcuori-185680/2-contract,185680,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA
ocds-lcuori-191290,ocds-lcuori-191290/2-contract,191290,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-173647,ocds-lcuori-173647/4-contract,173647,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-185681,ocds-lcuori-185681/2-contract,185681,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-191300,ocds-lcuori-191300/2-contract,191300,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-173809,ocds-lcuori-173809/4-contract,173809,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-185682,ocds-lcuori-185682/2-contract,185682,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191301,ocds-lcuori-191301/2-contract,191301,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-194846,ocds-lcuori-194846/2-contract,194846,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-185683,ocds-lcuori-185683/2-contract,185683,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191302,ocds-lcuori-191302/2-contract,191302,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-194847,ocds-lcuori-194847/2-contract,194847,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-185684,ocds-lcuori-185684/2-contract,185684,HN-RTN-08019012454874,INPROVA
ocds-lcuori-191303,ocds-lcuori-191303/2-contract,191303,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-194848,ocds-lcuori-194848/2-contract,194848,HN-RTN-08029995001549,K-DIPROVA
ocds-lcuori-185685,ocds-lcuori-185685/2-contract,185685,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-191311,ocds-lcuori-191311/2-contract,191311,HN-RTN-05019010314509,Productive Business Solutions Honduras
ocds-lcuori-194849,ocds-lcuori-194849/2-contract,194849,HN-RTN-15039017974302,EMPROCAFE S. DE R. L. DE C.V
ocds-lcuori-185686,ocds-lcuori-185686/2-contract,185686,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-175482,ocds-lcuori-175482/4-contract,175482,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-185687,ocds-lcuori-185687/2-contract,185687,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-185688,ocds-lcuori-185688/2-contract,185688,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-191312,ocds-lcuori-191312/3-contract,191312,HN-RTN-05019010314509,Productive Business Solutions Honduras
ocds-lcuori-177146,ocds-lcuori-177146/4-contract,177146,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-185690,ocds-lcuori-185690/2-contract,185690,HN-RTN-05019003075248,COMPUTADORAS Y SERVICIOS S.DE R.L.DE C.V.
ocds-lcuori-178024,ocds-lcuori-178024/4-contract,178024,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-179089,ocds-lcuori-179089/4-contract,179089,HN-RTN-18079013613810,"BIMOSA, S. de R.L. "
ocds-lcuori-185692,ocds-lcuori-185692/3-contract,185692,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-191324,ocds-lcuori-191324/2-contract,191324,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-185693,ocds-lcuori-185693/2-contract,185693,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-185694,ocds-lcuori-185694/2-contract,185694,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-185695,ocds-lcuori-185695/2-contract,185695,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-180118,ocds-lcuori-180118/4-contract,180118,HN-RTN-05019995000152,EMSULA
ocds-lcuori-185696,ocds-lcuori-185696/2-contract,185696,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-185697,ocds-lcuori-185697/2-contract,185697,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-180411,ocds-lcuori-180411/3-contract,180411,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-180414,ocds-lcuori-180414/3-contract,180414,HN-RTN-18079013613810,"BIMOSA, S. de R.L. "
ocds-lcuori-185701,ocds-lcuori-185701/2-contract,185701,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-185702,ocds-lcuori-185702/2-contract,185702,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-191325,ocds-lcuori-191325/2-contract,191325,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-180468,ocds-lcuori-180468/3-contract,180468,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-185703,ocds-lcuori-185703/2-contract,185703,HN-RTN-08019004457537,Sistemas C&C S.A de C.V.
ocds-lcuori-185712,ocds-lcuori-185712/2-contract,185712,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-191333,ocds-lcuori-191333/2-contract,191333,HN-RTN-05019995000152,EMSULA
ocds-lcuori-180542,ocds-lcuori-180542/2-contract,180542,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-185713,ocds-lcuori-185713/2-contract,185713,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-180543,ocds-lcuori-180543/2-contract,180543,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-185715,ocds-lcuori-185715/2-contract,185715,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191334,ocds-lcuori-191334/2-contract,191334,HN-RTN-15039017974302,EMPROCAFE S. DE R. L. DE C.V
ocds-lcuori-196299,ocds-lcuori-196299/2-contract,196299,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-180545,ocds-lcuori-180545/2-contract,180545,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-185716,ocds-lcuori-185716/3-contract,185716,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-191335,ocds-lcuori-191335/2-contract,191335,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-194854,ocds-lcuori-194854/2-contract,194854,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-191336,ocds-lcuori-191336/2-contract,191336,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-180546,ocds-lcuori-180546/3-contract,180546,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-196300,ocds-lcuori-196300/2-contract,196300,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-180547,ocds-lcuori-180547/2-contract,180547,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191344,ocds-lcuori-191344/2-contract,191344,HN-RTN-08029995001549,K-DIPROVA
ocds-lcuori-194865,ocds-lcuori-194865/2-contract,194865,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-180548,ocds-lcuori-180548/2-contract,180548,HN-RTN-08019999404213,AGUA PURIFICADA SANTA CLARA S. DE R.L.
ocds-lcuori-185718,ocds-lcuori-185718/2-contract,185718,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-185719,ocds-lcuori-185719/2-contract,185719,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-191355,ocds-lcuori-191355/2-contract,191355,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-185723,ocds-lcuori-185723/2-contract,185723,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191356,ocds-lcuori-191356/2-contract,191356,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-180551,ocds-lcuori-180551/2-contract,180551,HN-RTN-08019003239756,Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC)
ocds-lcuori-185724,ocds-lcuori-185724/2-contract,185724,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-194875,ocds-lcuori-194875/2-contract,194875,HN-RTN-08019008165911,REENCAUCHE Y DISTRIBUCIONES DE LLANTAS S.A. DE C.V.
ocds-lcuori-180552,ocds-lcuori-180552/2-contract,180552,HN-RTN-08019003239756,Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC)
ocds-lcuori-191357,ocds-lcuori-191357/3-contract,191357,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-185726,ocds-lcuori-185726/2-contract,185726,HN-RTN-08019008165911,REENCAUCHE Y DISTRIBUCIONES DE LLANTAS S.A. DE C.V.
ocds-lcuori-191358,ocds-lcuori-191358/2-contract,191358,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-194886,ocds-lcuori-194886/2-contract,194886,HN-RTN-08019015719758,DISTRIBUIDORA DE LLANTAS Y RINES S.A.
ocds-lcuori-196301,ocds-lcuori-196301/2-contract,196301,HN-RTN-08029995001549,K-DIPROVA
ocds-lcuori-180554,ocds-lcuori-180554/2-contract,180554,HN-RTN-08019003239756,Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC)
ocds-lcuori-185727,ocds-lcuori-185727/2-contract,185727,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-191359,ocds-lcuori-191359/2-contract,191359,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-194887,ocds-lcuori-194887/2-contract,194887,HN-RTN-05019010314509,Productive Business Solutions Honduras
ocds-lcuori-180555,ocds-lcuori-180555/2-contract,180555,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-185728,ocds-lcuori-185728/3-contract,185728,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-185734,ocds-lcuori-185734/2-contract,185734,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-191361,ocds-lcuori-191361/2-contract,191361,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-194888,ocds-lcuori-194888/3-contract,194888,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-196302,ocds-lcuori-196302/2-contract,196302,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-180557,ocds-lcuori-180557/2-contract,180557,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191362,ocds-lcuori-191362/2-contract,191362,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-196303,ocds-lcuori-196303/2-contract,196303,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-185735,ocds-lcuori-185735/2-contract,185735,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-196304,ocds-lcuori-196304/2-contract,196304,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-185736,ocds-lcuori-185736/2-contract,185736,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-196305,ocds-lcuori-196305/3-contract,196305,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-196306,ocds-lcuori-196306/3-contract,196306,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-180565,ocds-lcuori-180565/2-contract,180565,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-185737,ocds-lcuori-185737/2-contract,185737,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-196307,ocds-lcuori-196307/2-contract,196307,HN-RTN-08019003239756,Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC)
ocds-lcuori-180566,ocds-lcuori-180566/2-contract,180566,HN-RTN-05019010314509,Productive Business Solutions Honduras
ocds-lcuori-185745,ocds-lcuori-185745/2-contract,185745,HN-RTN-08019999404213,AGUA PURIFICADA SANTA CLARA S. DE R.L.
ocds-lcuori-191363,ocds-lcuori-191363/2-contract,191363,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-196308,ocds-lcuori-196308/2-contract,196308,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-191364,ocds-lcuori-191364/3-contract,191364,HN-RTN-08029995001549,K-DIPROVA
ocds-lcuori-196309,ocds-lcuori-196309/2-contract,196309,HN-RTN-08019003239756,Random Industrial S de R.L. de C.V. (YELLOW TECHNOLOGIC)
ocds-lcuori-180575,ocds-lcuori-180575/2-contract,180575,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA
ocds-lcuori-185746,ocds-lcuori-185746/2-contract,185746,HN-RTN-05019010314509,Productive Business Solutions Honduras
ocds-lcuori-180576,ocds-lcuori-180576/2-contract,180576,HN-RTN-05019010314509,Productive Business Solutions Honduras
ocds-lcuori-185747,ocds-lcuori-185747/2-contract,185747,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191366,ocds-lcuori-191366/2-contract,191366,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-180577,ocds-lcuori-180577/2-contract,180577,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-185756,ocds-lcuori-185756/3-contract,185756,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-191367,ocds-lcuori-191367/2-contract,191367,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-185757,ocds-lcuori-185757/2-contract,185757,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-180581,ocds-lcuori-180581/2-contract,180581,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-185767,ocds-lcuori-185767/2-contract,185767,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-180582,ocds-lcuori-180582/2-contract,180582,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-185768,ocds-lcuori-185768/2-contract,185768,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-191368,ocds-lcuori-191368/2-contract,191368,HN-RTN-08019016848480,Central America Trading Cargo & Logistics S de R.L. de C.V.
ocds-lcuori-180583,ocds-lcuori-180583/2-contract,180583,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-185769,ocds-lcuori-185769/2-contract,185769,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-191369,ocds-lcuori-191369/2-contract,191369,HN-RTN-08019008165911,REENCAUCHE Y DISTRIBUCIONES DE LLANTAS S.A. DE C.V.
ocds-lcuori-185770,ocds-lcuori-185770/2-contract,185770,HN-RTN-08019000218669,Navega S. A. de C.V.
ocds-lcuori-191370,ocds-lcuori-191370/2-contract,191370,HN-RTN-08019005005580,DELICIAS DEL CARMEN S. DE R.L. 
ocds-lcuori-185771,ocds-lcuori-185771/2-contract,185771,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-191371,ocds-lcuori-191371/2-contract,191371,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-194908,ocds-lcuori-194908/2-contract,194908,HN-RTN-08019016848480,Central America Trading Cargo & Logistics S de R.L. de C.V.
ocds-lcuori-180586,ocds-lcuori-180586/2-contract,180586,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-185772,ocds-lcuori-185772/2-contract,185772,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191372,ocds-lcuori-191372/3-contract,191372,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-196316,ocds-lcuori-196316/2-contract,196316,HN-RTN-08019007086466,BEBIDAS MODERNAS S DE R.L.
ocds-lcuori-194909,ocds-lcuori-194909/3-contract,194909,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-180588,ocds-lcuori-180588/2-contract,180588,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-191373,ocds-lcuori-191373/2-contract,191373,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-185778,ocds-lcuori-185778/2-contract,185778,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191377,ocds-lcuori-191377/2-contract,191377,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-194910,ocds-lcuori-194910/2-contract,194910,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-191378,ocds-lcuori-191378/2-contract,191378,HN-RTN-08029995001549,K-DIPROVA
ocds-lcuori-194911,ocds-lcuori-194911/3-contract,194911,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-191388,ocds-lcuori-191388/2-contract,191388,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-194912,ocds-lcuori-194912/2-contract,194912,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
