ocid,id,contracts/0/id,contracts/0/suppliers/0/id,contracts/0/suppliers/0/name
ocds-lcuori-5566,ocds-lcuori-5566/3-contract,5566,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5584,ocds-lcuori-5584/3-contract,5584,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5599,ocds-lcuori-5599/3-contract,5599,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5605,ocds-lcuori-5605/3-contract,5605,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5608,ocds-lcuori-5608/3-contract,5608,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5642,ocds-lcuori-5642/3-contract,5642,HN-RTN-08011999528505,HONDUTEL
ocds-lcuori-5656,ocds-lcuori-5656/3-contract,5656,HN-RTN-08011999528505,HONDUTEL
ocds-lcuori-5663,ocds-lcuori-5663/3-contract,5663,HN-RTN-08011999528505,HONDUTEL
ocds-lcuori-5665,ocds-lcuori-5665/3-contract,5665,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS
ocds-lcuori-5683,ocds-lcuori-5683/3-contract,5683,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5692,ocds-lcuori-5692/3-contract,5692,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5744,ocds-lcuori-5744/3-contract,5744,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5121,ocds-lcuori-5121/3-contract,5121,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5273,ocds-lcuori-5273/3-contract,5273,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5438,ocds-lcuori-5438/3-contract,5438,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5541,ocds-lcuori-5541/3-contract,5541,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5119,ocds-lcuori-5119/3-contract,5119,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5125,ocds-lcuori-5125/3-contract,5125,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5129,ocds-lcuori-5129/3-contract,5129,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5137,ocds-lcuori-5137/3-contract,5137,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5141,ocds-lcuori-5141/3-contract,5141,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5146,ocds-lcuori-5146/3-contract,5146,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5148,ocds-lcuori-5148/3-contract,5148,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5154,ocds-lcuori-5154/3-contract,5154,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5158,ocds-lcuori-5158/3-contract,5158,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5165,ocds-lcuori-5165/3-contract,5165,HN-RTN-05099997168236,"Aguazul, S. A."
ocds-lcuori-5169,ocds-lcuori-5169/3-contract,5169,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5173,ocds-lcuori-5173/3-contract,5173,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5177,ocds-lcuori-5177/3-contract,5177,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5178,ocds-lcuori-5178/3-contract,5178,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5183,ocds-lcuori-5183/3-contract,5183,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5184,ocds-lcuori-5184/3-contract,5184,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5189,ocds-lcuori-5189/3-contract,5189,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5200,ocds-lcuori-5200/3-contract,5200,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5202,ocds-lcuori-5202/3-contract,5202,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5206,ocds-lcuori-5206/3-contract,5206,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5208,ocds-lcuori-5208/3-contract,5208,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5213,ocds-lcuori-5213/3-contract,5213,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5214,ocds-lcuori-5214/3-contract,5214,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5235,ocds-lcuori-5235/3-contract,5235,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5249,ocds-lcuori-5249/3-contract,5249,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5253,ocds-lcuori-5253/3-contract,5253,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5259,ocds-lcuori-5259/3-contract,5259,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5262,ocds-lcuori-5262/3-contract,5262,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5266,ocds-lcuori-5266/3-contract,5266,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5267,ocds-lcuori-5267/3-contract,5267,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5271,ocds-lcuori-5271/3-contract,5271,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5279,ocds-lcuori-5279/3-contract,5279,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5282,ocds-lcuori-5282/3-contract,5282,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5288,ocds-lcuori-5288/3-contract,5288,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5291,ocds-lcuori-5291/3-contract,5291,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5292,ocds-lcuori-5292/3-contract,5292,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5299,ocds-lcuori-5299/3-contract,5299,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5303,ocds-lcuori-5303/3-contract,5303,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5304,ocds-lcuori-5304/3-contract,5304,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5309,ocds-lcuori-5309/3-contract,5309,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5313,ocds-lcuori-5313/3-contract,5313,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5318,ocds-lcuori-5318/3-contract,5318,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5323,ocds-lcuori-5323/3-contract,5323,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5328,ocds-lcuori-5328/3-contract,5328,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5333,ocds-lcuori-5333/3-contract,5333,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5335,ocds-lcuori-5335/3-contract,5335,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5337,ocds-lcuori-5337/3-contract,5337,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5343,ocds-lcuori-5343/3-contract,5343,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5352,ocds-lcuori-5352/3-contract,5352,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5356,ocds-lcuori-5356/3-contract,5356,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5366,ocds-lcuori-5366/3-contract,5366,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5369,ocds-lcuori-5369/3-contract,5369,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5370,ocds-lcuori-5370/3-contract,5370,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5382,ocds-lcuori-5382/3-contract,5382,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5387,ocds-lcuori-5387/3-contract,5387,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5390,ocds-lcuori-5390/3-contract,5390,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5395,ocds-lcuori-5395/3-contract,5395,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5405,ocds-lcuori-5405/3-contract,5405,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5407,ocds-lcuori-5407/3-contract,5407,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5411,ocds-lcuori-5411/3-contract,5411,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5415,ocds-lcuori-5415/3-contract,5415,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5419,ocds-lcuori-5419/3-contract,5419,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5426,ocds-lcuori-5426/3-contract,5426,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5430,ocds-lcuori-5430/3-contract,5430,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5434,ocds-lcuori-5434/3-contract,5434,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5447,ocds-lcuori-5447/3-contract,5447,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5452,ocds-lcuori-5452/3-contract,5452,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5457,ocds-lcuori-5457/3-contract,5457,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5469,ocds-lcuori-5469/3-contract,5469,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5471,ocds-lcuori-5471/3-contract,5471,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5476,ocds-lcuori-5476/3-contract,5476,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5480,ocds-lcuori-5480/3-contract,5480,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5488,ocds-lcuori-5488/3-contract,5488,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5490,ocds-lcuori-5490/3-contract,5490,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5492,ocds-lcuori-5492/3-contract,5492,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5498,ocds-lcuori-5498/3-contract,5498,HN-RTN-08019002275669,"SISTEMAS ABIERTOS, S. A. DE C.V. ""SASA"""
ocds-lcuori-5501,ocds-lcuori-5501/3-contract,5501,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5508,ocds-lcuori-5508/3-contract,5508,HN-RTN-08019995390633,cash business s de r.l 
ocds-lcuori-5516,ocds-lcuori-5516/3-contract,5516,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5518,ocds-lcuori-5518/3-contract,5518,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5523,ocds-lcuori-5523/3-contract,5523,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5525,ocds-lcuori-5525/3-contract,5525,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5529,ocds-lcuori-5529/3-contract,5529,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5544,ocds-lcuori-5544/3-contract,5544,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5547,ocds-lcuori-5547/3-contract,5547,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5552,ocds-lcuori-5552/3-contract,5552,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5563,ocds-lcuori-5563/3-contract,5563,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5569,ocds-lcuori-5569/3-contract,5569,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5572,ocds-lcuori-5572/3-contract,5572,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5576,ocds-lcuori-5576/3-contract,5576,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5578,ocds-lcuori-5578/3-contract,5578,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5583,ocds-lcuori-5583/3-contract,5583,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R.L.
ocds-lcuori-5594,ocds-lcuori-5594/3-contract,5594,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5596,ocds-lcuori-5596/3-contract,5596,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5602,ocds-lcuori-5602/3-contract,5602,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5607,ocds-lcuori-5607/3-contract,5607,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5609,ocds-lcuori-5609/3-contract,5609,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5611,ocds-lcuori-5611/3-contract,5611,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5612,ocds-lcuori-5612/3-contract,5612,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5616,ocds-lcuori-5616/3-contract,5616,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5620,ocds-lcuori-5620/3-contract,5620,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5624,ocds-lcuori-5624/3-contract,5624,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5626,ocds-lcuori-5626/3-contract,5626,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5629,ocds-lcuori-5629/3-contract,5629,HN-RTN-08019995290621,DISTRIBUIDORA DE PRODUCTOS DE OFICINA Y ASEO S. DE R. L.
ocds-lcuori-5632,ocds-lcuori-5632/3-contract,5632,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5655,ocds-lcuori-5655/3-contract,5655,HN-RTN-08019001212745,IMFAA
ocds-lcuori-5657,ocds-lcuori-5657/3-contract,5657,HN-RTN-08011999528505,HONDUTEL
ocds-lcuori-5664,ocds-lcuori-5664/3-contract,5664,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS
ocds-lcuori-5694,ocds-lcuori-5694/3-contract,5694,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5696,ocds-lcuori-5696/3-contract,5696,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5700,ocds-lcuori-5700/3-contract,5700,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5702,ocds-lcuori-5702/3-contract,5702,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5731,ocds-lcuori-5731/3-contract,5731,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5785,ocds-lcuori-5785/3-contract,5785,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
