ocid,id,contracts/0/id,contracts/0/suppliers/0/id,contracts/0/suppliers/0/name
ocds-lcuori-139657,ocds-lcuori-139657/3-contract,139657,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-139663,ocds-lcuori-139663/4-contract,139663,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139666,ocds-lcuori-139666/3-contract,139666,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-139667,ocds-lcuori-139667/3-contract,139667,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139668,ocds-lcuori-139668/3-contract,139668,HN-RTN-08019999408461,Representaciones y Distribuciones Hernandez S. de R.L
ocds-lcuori-139669,ocds-lcuori-139669/3-contract,139669,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-139672,ocds-lcuori-139672/3-contract,139672,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-139674,ocds-lcuori-139674/3-contract,139674,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-139671,ocds-lcuori-139671/3-contract,139671,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139677,ocds-lcuori-139677/3-contract,139677,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-139678,ocds-lcuori-139678/3-contract,139678,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139683,ocds-lcuori-139683/3-contract,139683,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-139684,ocds-lcuori-139684/3-contract,139684,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-139681,ocds-lcuori-139681/3-contract,139681,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-139688,ocds-lcuori-139688/3-contract,139688,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139689,ocds-lcuori-139689/3-contract,139689,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-139692,ocds-lcuori-139692/3-contract,139692,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-139696,ocds-lcuori-139696/3-contract,139696,HN-RTN-08019999408461,Representaciones y Distribuciones Hernandez S. de R.L
ocds-lcuori-139697,ocds-lcuori-139697/3-contract,139697,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-139698,ocds-lcuori-139698/3-contract,139698,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139700,ocds-lcuori-139700/3-contract,139700,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-139701,ocds-lcuori-139701/3-contract,139701,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139699,ocds-lcuori-139699/3-contract,139699,HN-RTN-08019995345152,"Autolicoreria Cadenas, S. de R. L."
ocds-lcuori-139703,ocds-lcuori-139703/3-contract,139703,HN-RTN-08019005005580,DELICIAS DEL CARMEN S. DE R.L. 
ocds-lcuori-139707,ocds-lcuori-139707/3-contract,139707,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139705,ocds-lcuori-139705/3-contract,139705,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-139708,ocds-lcuori-139708/4-contract,139708,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139712,ocds-lcuori-139712/4-contract,139712,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139713,ocds-lcuori-139713/4-contract,139713,HN-RTN-08131974001970,DIREVA 
ocds-lcuori-139716,ocds-lcuori-139716/3-contract,139716,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-139714,ocds-lcuori-139714/3-contract,139714,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-139718,ocds-lcuori-139718/3-contract,139718,HN-RTN-08019012454874,INPROVA
ocds-lcuori-139719,ocds-lcuori-139719/3-contract,139719,HN-RTN-08019012466571,REDIPO
ocds-lcuori-139720,ocds-lcuori-139720/3-contract,139720,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139724,ocds-lcuori-139724/3-contract,139724,HN-RTN-08019002272161,Healthcare Products Centroamerica S. de R.L.
ocds-lcuori-139723,ocds-lcuori-139723/3-contract,139723,HN-RTN-01071956011840,MEDITEC
ocds-lcuori-139728,ocds-lcuori-139728/3-contract,139728,HN-RTN-08019005005580,DELICIAS DEL CARMEN S. DE R.L. 
ocds-lcuori-139729,ocds-lcuori-139729/3-contract,139729,HN-RTN-08019995345152,"Autolicoreria Cadenas, S. de R. L."
ocds-lcuori-139730,ocds-lcuori-139730/3-contract,139730,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-139734,ocds-lcuori-139734/3-contract,139734,HN-RTN-05019995000152,EMSULA
ocds-lcuori-139735,ocds-lcuori-139735/3-contract,139735,HN-RTN-08019999400580,Comunicaciones Globales S de R.L.
ocds-lcuori-139740,ocds-lcuori-139740/4-contract,139740,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139741,ocds-lcuori-139741/3-contract,139741,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139744,ocds-lcuori-139744/3-contract,139744,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-139745,ocds-lcuori-139745/3-contract,139745,HN-RTN-08019002272161,Healthcare Products Centroamerica S. de R.L.
ocds-lcuori-139748,ocds-lcuori-139748/3-contract,139748,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139749,ocds-lcuori-139749/4-contract,139749,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139753,ocds-lcuori-139753/3-contract,139753,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139754,ocds-lcuori-139754/4-contract,139754,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139755,ocds-lcuori-139755/3-contract,139755,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139757,ocds-lcuori-139757/3-contract,139757,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139759,ocds-lcuori-139759/3-contract,139759,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139760,ocds-lcuori-139760/3-contract,139760,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139761,ocds-lcuori-139761/3-contract,139761,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139762,ocds-lcuori-139762/4-contract,139762,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139763,ocds-lcuori-139763/3-contract,139763,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139764,ocds-lcuori-139764/3-contract,139764,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-139765,ocds-lcuori-139765/3-contract,139765,HN-RTN-08019002272161,Healthcare Products Centroamerica S. de R.L.
ocds-lcuori-139766,ocds-lcuori-139766/3-contract,139766,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139758,ocds-lcuori-139758/3-contract,139758,HN-RTN-08019999408461,Representaciones y Distribuciones Hernandez S. de R.L
ocds-lcuori-139768,ocds-lcuori-139768/3-contract,139768,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139769,ocds-lcuori-139769/3-contract,139769,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139770,ocds-lcuori-139770/4-contract,139770,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139771,ocds-lcuori-139771/3-contract,139771,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-139775,ocds-lcuori-139775/3-contract,139775,HN-RTN-08019012454874,INPROVA
ocds-lcuori-139776,ocds-lcuori-139776/3-contract,139776,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139777,ocds-lcuori-139777/3-contract,139777,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-139780,ocds-lcuori-139780/3-contract,139780,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-139781,ocds-lcuori-139781/3-contract,139781,HN-RTN-08019012454874,INPROVA
ocds-lcuori-139782,ocds-lcuori-139782/3-contract,139782,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139785,ocds-lcuori-139785/3-contract,139785,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139791,ocds-lcuori-139791/3-contract,139791,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-139790,ocds-lcuori-139790/3-contract,139790,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-139796,ocds-lcuori-139796/3-contract,139796,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-139797,ocds-lcuori-139797/3-contract,139797,HN-RTN-08019013553050,Inversiones y Equipos S de R.L. de C.V.
ocds-lcuori-139794,ocds-lcuori-139794/3-contract,139794,HN-RTN-05019995000152,EMSULA
ocds-lcuori-139801,ocds-lcuori-139801/3-contract,139801,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139802,ocds-lcuori-139802/3-contract,139802,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-139804,ocds-lcuori-139804/3-contract,139804,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-139806,ocds-lcuori-139806/3-contract,139806,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-139807,ocds-lcuori-139807/3-contract,139807,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-139812,ocds-lcuori-139812/4-contract,139812,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139811,ocds-lcuori-139811/3-contract,139811,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-139820,ocds-lcuori-139820/3-contract,139820,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-139821,ocds-lcuori-139821/3-contract,139821,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139826,ocds-lcuori-139826/3-contract,139826,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139827,ocds-lcuori-139827/3-contract,139827,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139824,ocds-lcuori-139824/3-contract,139824,HN-RTN-08019999408461,Representaciones y Distribuciones Hernandez S. de R.L
ocds-lcuori-139828,ocds-lcuori-139828/3-contract,139828,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-139834,ocds-lcuori-139834/4-contract,139834,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-139835,ocds-lcuori-139835/3-contract,139835,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139831,ocds-lcuori-139831/3-contract,139831,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139842,ocds-lcuori-139842/3-contract,139842,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139840,ocds-lcuori-139840/4-contract,139840,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-139838,ocds-lcuori-139838/3-contract,139838,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139843,ocds-lcuori-139843/3-contract,139843,HN-RTN-01071956011840,MEDITEC
ocds-lcuori-139844,ocds-lcuori-139844/3-contract,139844,HN-RTN-05019002058485,Industrias de Alimentos y Bebidas Merendon S de R.L. de C.V.
ocds-lcuori-139845,ocds-lcuori-139845/3-contract,139845,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139841,ocds-lcuori-139841/4-contract,139841,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-139847,ocds-lcuori-139847/3-contract,139847,HN-RTN-05019002064370,Agencia Matamoros S de R.L.
ocds-lcuori-139849,ocds-lcuori-139849/3-contract,139849,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139850,ocds-lcuori-139850/3-contract,139850,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-139852,ocds-lcuori-139852/3-contract,139852,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139853,ocds-lcuori-139853/3-contract,139853,HN-RTN-08019002272161,Healthcare Products Centroamerica S. de R.L.
ocds-lcuori-139857,ocds-lcuori-139857/3-contract,139857,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139859,ocds-lcuori-139859/3-contract,139859,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-139855,ocds-lcuori-139855/3-contract,139855,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139862,ocds-lcuori-139862/4-contract,139862,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139863,ocds-lcuori-139863/3-contract,139863,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139877,ocds-lcuori-139877/3-contract,139877,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139878,ocds-lcuori-139878/3-contract,139878,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-139876,ocds-lcuori-139876/3-contract,139876,HN-RTN-08019005013440,Componentes El Orbe S.A.
ocds-lcuori-139879,ocds-lcuori-139879/3-contract,139879,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-139888,ocds-lcuori-139888/3-contract,139888,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139887,ocds-lcuori-139887/3-contract,139887,HN-RTN-08019999400580,Comunicaciones Globales S de R.L.
ocds-lcuori-139909,ocds-lcuori-139909/3-contract,139909,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139913,ocds-lcuori-139913/3-contract,139913,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-139908,ocds-lcuori-139908/3-contract,139908,HN-RTN-08019014639780,Inversiones Del Centro S de R.L. de C.V.
ocds-lcuori-139911,ocds-lcuori-139911/3-contract,139911,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139916,ocds-lcuori-139916/3-contract,139916,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139915,ocds-lcuori-139915/3-contract,139915,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139917,ocds-lcuori-139917/3-contract,139917,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-139919,ocds-lcuori-139919/3-contract,139919,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-139924,ocds-lcuori-139924/3-contract,139924,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139927,ocds-lcuori-139927/4-contract,139927,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139928,ocds-lcuori-139928/3-contract,139928,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139929,ocds-lcuori-139929/3-contract,139929,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139933,ocds-lcuori-139933/3-contract,139933,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-139936,ocds-lcuori-139936/3-contract,139936,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-139937,ocds-lcuori-139937/3-contract,139937,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139939,ocds-lcuori-139939/3-contract,139939,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-139940,ocds-lcuori-139940/4-contract,139940,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139942,ocds-lcuori-139942/3-contract,139942,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139950,ocds-lcuori-139950/4-contract,139950,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139951,ocds-lcuori-139951/3-contract,139951,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139944,ocds-lcuori-139944/4-contract,139944,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139947,ocds-lcuori-139947/3-contract,139947,HN-RTN-18079013613810,"BIMOSA, S. de R.L. "
ocds-lcuori-139948,ocds-lcuori-139948/3-contract,139948,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-139954,ocds-lcuori-139954/3-contract,139954,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-139959,ocds-lcuori-139959/3-contract,139959,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-139961,ocds-lcuori-139961/3-contract,139961,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-139957,ocds-lcuori-139957/3-contract,139957,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139968,ocds-lcuori-139968/3-contract,139968,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-139964,ocds-lcuori-139964/3-contract,139964,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139965,ocds-lcuori-139965/3-contract,139965,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-139969,ocds-lcuori-139969/3-contract,139969,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-139963,ocds-lcuori-139963/4-contract,139963,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139971,ocds-lcuori-139971/3-contract,139971,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-139974,ocds-lcuori-139974/3-contract,139974,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139975,ocds-lcuori-139975/3-contract,139975,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139973,ocds-lcuori-139973/3-contract,139973,HN-RTN-05019002058485,Industrias de Alimentos y Bebidas Merendon S de R.L. de C.V.
ocds-lcuori-139982,ocds-lcuori-139982/3-contract,139982,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139983,ocds-lcuori-139983/3-contract,139983,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139985,ocds-lcuori-139985/3-contract,139985,HN-RTN-08019999408461,Representaciones y Distribuciones Hernandez S. de R.L
ocds-lcuori-139988,ocds-lcuori-139988/3-contract,139988,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139989,ocds-lcuori-139989/3-contract,139989,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139990,ocds-lcuori-139990/3-contract,139990,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-139986,ocds-lcuori-139986/4-contract,139986,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139992,ocds-lcuori-139992/3-contract,139992,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139993,ocds-lcuori-139993/4-contract,139993,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-139995,ocds-lcuori-139995/3-contract,139995,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-139997,ocds-lcuori-139997/3-contract,139997,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139998,ocds-lcuori-139998/3-contract,139998,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-139999,ocds-lcuori-139999/4-contract,139999,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-140001,ocds-lcuori-140001/3-contract,140001,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-140003,ocds-lcuori-140003/3-contract,140003,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-140004,ocds-lcuori-140004/3-contract,140004,HN-RTN-08019999400580,Comunicaciones Globales S de R.L.
ocds-lcuori-140000,ocds-lcuori-140000/3-contract,140000,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140005,ocds-lcuori-140005/3-contract,140005,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-140019,ocds-lcuori-140019/3-contract,140019,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-140020,ocds-lcuori-140020/3-contract,140020,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-140021,ocds-lcuori-140021/4-contract,140021,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-140025,ocds-lcuori-140025/3-contract,140025,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140026,ocds-lcuori-140026/3-contract,140026,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-140028,ocds-lcuori-140028/3-contract,140028,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-140022,ocds-lcuori-140022/4-contract,140022,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-140031,ocds-lcuori-140031/3-contract,140031,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-140032,ocds-lcuori-140032/3-contract,140032,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-140041,ocds-lcuori-140041/3-contract,140041,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-140035,ocds-lcuori-140035/4-contract,140035,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-140046,ocds-lcuori-140046/3-contract,140046,HN-RTN-08019008165911,"RENDILLANTAS, S. A. DE C. V.?"
ocds-lcuori-140044,ocds-lcuori-140044/3-contract,140044,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140045,ocds-lcuori-140045/4-contract,140045,HN-RTN-08019995390633,CASH BUSINESS S DE R.L.
ocds-lcuori-140049,ocds-lcuori-140049/3-contract,140049,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-140050,ocds-lcuori-140050/4-contract,140050,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.
ocds-lcuori-140052,ocds-lcuori-140052/3-contract,140052,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-140053,ocds-lcuori-140053/3-contract,140053,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-140054,ocds-lcuori-140054/3-contract,140054,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140055,ocds-lcuori-140055/3-contract,140055,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140056,ocds-lcuori-140056/3-contract,140056,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-140057,ocds-lcuori-140057/3-contract,140057,HN-RTN-08019995290621,DISPROA S. DE R.L. 
ocds-lcuori-140066,ocds-lcuori-140066/3-contract,140066,HN-RTN-08019002278310,Distribuidora Comercial S.A.( DICOSA)
ocds-lcuori-140060,ocds-lcuori-140060/3-contract,140060,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140061,ocds-lcuori-140061/3-contract,140061,HN-RTN-05019999400238,JETSTEREO S.A DE C.V.
ocds-lcuori-140062,ocds-lcuori-140062/3-contract,140062,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-140063,ocds-lcuori-140063/3-contract,140063,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-140064,ocds-lcuori-140064/3-contract,140064,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-140070,ocds-lcuori-140070/3-contract,140070,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-140071,ocds-lcuori-140071/3-contract,140071,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140072,ocds-lcuori-140072/3-contract,140072,HN-RTN-08019995383067,Supermercado Canton S de RL.
ocds-lcuori-140074,ocds-lcuori-140074/3-contract,140074,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-140076,ocds-lcuori-140076/3-contract,140076,HN-RTN-08019999400580,Comunicaciones Globales S de R.L.
ocds-lcuori-140079,ocds-lcuori-140079/3-contract,140079,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140081,ocds-lcuori-140081/3-contract,140081,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-140082,ocds-lcuori-140082/4-contract,140082,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-140083,ocds-lcuori-140083/3-contract,140083,HN-RTN-05019002064370,Agencia Matamoros S de R.L.
ocds-lcuori-140084,ocds-lcuori-140084/3-contract,140084,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-140088,ocds-lcuori-140088/3-contract,140088,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-140090,ocds-lcuori-140090/3-contract,140090,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140091,ocds-lcuori-140091/3-contract,140091,HN-RTN-05019000040204,"Pacasa, S. de C.V. "
ocds-lcuori-140092,ocds-lcuori-140092/3-contract,140092,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. "
ocds-lcuori-140093,ocds-lcuori-140093/3-contract,140093,HN-RTN-05029995001355,YIP SUPERMERCADOS SA DE CV
ocds-lcuori-140096,ocds-lcuori-140096/3-contract,140096,HN-RTN-08019004002160,Leoplast S.de R.L.
